N,repeat,scenario,accuracy,rmse,r2,type1,type2,tp,tn,fp,fn,tp_rate,tn_rate,fp_rate,fn_rate,lead_rate,stop_rate,continue_rate,n_should_continue,n_successful_predictions,learned_kernel,learned_length_scale,warning_count
30,45,A,0.9666666666666667,127.17881047060729,0.0,1,0,0,29,0,1,0.0,0.9666666666666667,0.0,0.03333333333333333,0.3333333333333333,1.0,0.0,1,30,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
30,45,B,0.9666666666666667,127.17881047060729,0.0,1,0,0,29,0,1,0.0,0.9666666666666667,0.0,0.03333333333333333,0.6666666666666666,1.0,0.0,1,30,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
30,46,A,0.9666666666666667,127.60916746099696,0.0,1,0,0,29,0,1,0.0,0.9666666666666667,0.0,0.03333333333333333,0.3333333333333333,1.0,0.0,1,30,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
30,46,B,0.9666666666666667,127.60916746099696,0.0,1,0,0,29,0,1,0.0,0.9666666666666667,0.0,0.03333333333333333,0.6666666666666666,1.0,0.0,1,30,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
30,47,A,0.9666666666666667,137.8948524625,-2.220446049250313e-16,1,0,0,29,0,1,0.0,0.9666666666666667,0.0,0.03333333333333333,0.3333333333333333,1.0,0.0,1,30,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
30,47,B,0.9666666666666667,137.89369750473858,1.6751211579069114e-05,1,0,0,29,0,1,0.0,0.9666666666666667,0.0,0.03333333333333333,0.6666666666666666,1.0,0.0,1,30,"0.0316**2 * RBF(length_scale=[100, 11, 4.91, 0.671])",100;10.99;4.913;0.6714,2
30,48,A,0.9666666666666667,161.6463083783677,0.0,1,0,0,29,0,1,0.0,0.9666666666666667,0.0,0.03333333333333333,0.3333333333333333,1.0,0.0,1,30,"0.492**2 * RBF(length_scale=[43.4, 0.108, 4.47, 0.177, 1.2])",43.38;0.1084;4.468;0.1765;1.203,0
30,48,B,0.9666666666666667,161.6463083783677,0.0,1,0,0,29,0,1,0.0,0.9666666666666667,0.0,0.03333333333333333,0.6666666666666666,1.0,0.0,1,30,"0.492**2 * RBF(length_scale=[0.165, 1.26, 0.534, 0.146])",0.1648;1.256;0.5343;0.1462,0
30,49,A,0.9666666666666667,123.38043776355877,0.0,1,0,0,29,0,1,0.0,0.9666666666666667,0.0,0.03333333333333333,0.3333333333333333,1.0,0.0,1,30,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
30,49,B,0.9666666666666667,123.38043776355877,0.0,1,0,0,29,0,1,0.0,0.9666666666666667,0.0,0.03333333333333333,0.6666666666666666,1.0,0.0,1,30,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,0,A,0.98,129.0016052017993,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,0,B,0.98,129.0016052017993,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[0.0171, 29.2, 2.54, 6.8])",0.01707;29.15;2.538;6.797,1
50,1,A,0.98,108.88636921904252,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,1,B,0.98,108.88636921904252,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421])",63.51;8.472;2.481;0.04208,1
50,2,A,0.98,123.51865444665108,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,2,B,0.98,123.51865444664683,6.894484982922222e-14,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[75.8, 21.4, 0.0707, 0.0534])",75.79;21.37;0.07069;0.05337,1
50,3,A,0.98,127.14388400524034,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,3,B,0.98,127.14388400524034,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,4,A,0.98,134.72426725753567,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,4,B,0.98,134.72426725753567,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,5,A,0.98,144.60266507849303,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.231**2 * RBF(length_scale=[0.0481, 0.0182, 62.5, 72.9, 17.1])",0.04809;0.01821;62.45;72.87;17.12,0
50,5,B,0.98,144.60266507849303,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.231**2 * RBF(length_scale=[75.8, 21.4, 0.0707, 0.0534])",75.79;21.37;0.07069;0.05337,0
50,6,A,0.98,128.33504218915238,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,6,B,0.98,128.33504218915238,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,7,A,0.98,131.53699913795845,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,7,B,0.98,131.53699913795845,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,8,A,0.98,142.21488644695603,1.1102230246251565e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.146**2 * RBF(length_scale=[29.2, 2.54, 6.8, 0.0121, 75.8])",29.15;2.538;6.797;0.01209;75.79,0
50,8,B,0.98,142.21488636821738,1.1073195693711568e-09,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.146**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421])",63.52;8.472;2.481;0.04208,0
50,9,A,0.98,155.22874229675315,2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.422**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421, 0.0421])",63.51;8.472;2.481;0.04208;0.04207,0
50,9,B,0.98,155.22874210761827,2.43685394085702e-09,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.422**2 * RBF(length_scale=[75.8, 21.4, 0.0707, 0.0534])",75.79;21.37;0.07069;0.05337,0
50,10,A,0.98,122.76827217463004,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,10,B,0.98,122.76827217463004,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,11,A,0.98,149.22134871900303,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.333**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421, 0.0421])",63.51;8.472;2.481;0.04208;0.04207,0
50,11,B,0.98,149.22134871900303,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.333**2 * RBF(length_scale=[0.0361, 0.147, 0.292, 0.667])",0.03614;0.1474;0.292;0.6672,0
50,12,A,0.98,164.4141197261643,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.517**2 * RBF(length_scale=[48.7, 0.0226, 0.0608, 0.0152, 0.2])",48.7;0.02259;0.0608;0.01517;0.2001,0
50,12,B,0.98,164.4141197261643,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.517**2 * RBF(length_scale=[0.0171, 29.2, 2.54, 6.8])",0.01707;29.15;2.538;6.797,0
50,13,A,0.98,121.36257514596004,9.2148511043888e-15,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[29.2, 2.54, 6.8, 0.0121, 75.8])",29.15;2.538;6.797;0.01209;75.79,1
50,13,B,0.98,121.3616839213289,1.4686922360618304e-05,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[100, 9.07, 2.74, 0.157])",100;9.069;2.742;0.1573,2
50,14,A,0.98,126.13873290649413,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,14,B,0.98,126.13873209472072,1.28711202806997e-08,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[75.8, 21.4, 0.0707, 0.0534])",75.8;21.37;0.07069;0.05339,1
50,15,A,0.98,123.25572466291534,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,15,B,0.98,123.25572466291534,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[0.0171, 29.2, 2.54, 6.8])",0.01707;29.15;2.538;6.797,1
50,16,A,0.98,120.40325356093952,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,16,B,0.98,120.40325356093952,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,17,A,0.98,117.56453311187053,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,17,B,0.98,117.56453311187053,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,18,A,0.98,146.62147468886423,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.281**2 * RBF(length_scale=[48.7, 0.0226, 0.0608, 0.0152, 0.2])",48.7;0.02259;0.0608;0.01517;0.2001,0
50,18,B,0.98,146.6214746888642,2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.281**2 * RBF(length_scale=[0.165, 1.26, 0.534, 0.146])",0.1648;1.256;0.5343;0.1462,0
50,19,A,0.98,150.4690266987563,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.354**2 * RBF(length_scale=[48.7, 0.0226, 0.0608, 0.0152, 0.2])",48.7;0.02259;0.0608;0.01517;0.2001,0
50,19,B,0.98,150.4690266987563,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.354**2 * RBF(length_scale=[0.0629, 1.14, 2.34, 0.0153])",0.06291;1.14;2.342;0.01534,0
50,20,A,0.98,130.909845245346,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,20,B,0.98,130.90518836849958,7.114505418226447e-05,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[100, 9.84, 11.8, 0.573])",100;9.844;11.81;0.5727,2
50,21,A,0.98,127.66560235997056,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,21,B,0.98,127.66560235997056,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,22,A,0.98,146.7394287496782,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.284**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421, 0.0421])",63.51;8.472;2.481;0.04208;0.04207,0
50,22,B,0.98,146.7394287496782,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.284**2 * RBF(length_scale=[0.165, 1.26, 0.534, 0.146])",0.1648;1.256;0.5343;0.1462,0
50,23,A,0.98,136.30090811007696,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,23,B,0.98,136.30090811007696,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,24,A,0.98,132.27610722867956,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,24,B,0.98,132.27235745297656,5.669538712727018e-05,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[100, 11.6, 19.4, 0.816])",100;11.6;19.42;0.8156,2
50,25,A,0.98,129.92144483743155,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,25,B,0.98,129.92144483743155,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,26,A,0.98,139.51520336583573,2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,26,B,0.98,139.51520336583573,2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,27,A,0.98,143.55166380419567,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.198**2 * RBF(length_scale=[43.4, 0.108, 4.47, 0.177, 1.2])",43.38;0.1084;4.468;0.1765;1.203,0
50,27,B,0.98,143.55166380419567,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.198**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421])",63.51;8.472;2.481;0.04208,0
50,28,A,0.98,135.03971720801425,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,28,B,0.98,135.03971720801425,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,29,A,0.98,142.0478179793681,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.137**2 * RBF(length_scale=[43.4, 0.108, 4.47, 0.177, 1.2])",43.38;0.1084;4.468;0.1765;1.203,0
50,29,B,0.98,142.0478179793681,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.137**2 * RBF(length_scale=[0.957, 0.0137, 43.4, 0.108])",0.9565;0.01373;43.38;0.1084,0
50,30,A,0.98,120.35497404109516,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,30,B,0.98,120.35497404109516,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,31,A,0.98,134.48476786145224,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,31,B,0.98,134.48476786145224,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,32,A,0.98,183.2937562993786,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.641**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,0
50,32,B,0.98,180.95185114075005,0.02539032637780958,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.649**2 * RBF(length_scale=[100, 98.6, 100, 2.38])",100;98.62;100;2.381,2
50,33,A,0.98,166.25559314069883,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.533**2 * RBF(length_scale=[0.146, 2.8, 0.0361, 0.147, 0.292])",0.1462;2.802;0.03614;0.1474;0.292,0
50,33,B,0.98,166.25559314069883,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.533**2 * RBF(length_scale=[0.0171, 29.2, 2.54, 6.8])",0.01707;29.15;2.538;6.797,0
50,34,A,0.98,139.88137456672578,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,34,B,0.98,139.88137456672578,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,35,A,0.98,164.37431267718264,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.517**2 * RBF(length_scale=[0.146, 2.8, 0.0361, 0.147, 0.292])",0.1462;2.802;0.03614;0.1474;0.292,0
50,35,B,0.98,164.37431267718264,-4.440892098500626e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.517**2 * RBF(length_scale=[0.0171, 29.2, 2.54, 6.8])",0.01707;29.15;2.538;6.797,0
50,36,A,0.98,116.67986659053639,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,36,B,0.98,116.67986659053639,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,37,A,0.98,133.4267562194483,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,37,B,0.98,131.8223718182705,0.02390432803869813,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.257**2 * RBF(length_scale=[90.4, 1.79, 0.462, 100])",90.39;1.786;0.4617;100,1
50,38,A,0.98,149.44975279942648,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.337**2 * RBF(length_scale=[0.0549, 75.6, 12.6, 57.3, 38])",0.05488;75.57;12.6;57.28;37.96,0
50,38,B,0.98,149.44975279942648,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.337**2 * RBF(length_scale=[0.0361, 0.147, 0.292, 0.667])",0.03614;0.1474;0.292;0.6672,0
50,39,A,0.98,133.58720981420234,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,39,B,0.98,133.58720981420234,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,40,A,0.98,153.03452496355575,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.393**2 * RBF(length_scale=[48.7, 0.0226, 0.0608, 0.0152, 0.2])",48.7;0.02259;0.0608;0.01517;0.2001,0
50,40,B,0.98,153.03452496355575,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.393**2 * RBF(length_scale=[75.8, 21.4, 0.0707, 0.0534])",75.79;21.37;0.07069;0.05337,0
50,41,A,0.98,133.8313779114068,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,41,B,0.98,133.8313779114068,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,42,A,0.98,159.47189657076726,-2.220446049250313e-16,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.471**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421, 0.0421])",63.51;8.472;2.481;0.04208;0.04207,0
50,42,B,0.98,159.4718965692806,1.8644530364042566e-11,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.471**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421])",63.51;8.472;2.481;0.04208,0
50,43,A,0.98,125.73170571508537,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,43,B,0.98,125.73170571508537,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,44,A,0.98,144.6285630637079,4.910257422885422e-09,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.231**2 * RBF(length_scale=[29.2, 2.54, 6.8, 0.0121, 75.8])",29.16;2.538;6.797;0.01209;75.8,0
50,44,B,0.98,144.12888893375703,0.006897825924330747,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.295**2 * RBF(length_scale=[100, 8.24, 100, 0.713])",100;8.239;100;0.7132,2
50,45,A,0.98,124.18559133769017,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,45,B,0.98,124.18559133769017,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,46,A,0.98,122.79179588330767,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
50,46,B,0.98,122.79179588330767,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
50,47,A,0.98,146.32264374331365,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.275**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421, 0.0421])",63.51;8.472;2.481;0.04208;0.04207,0
50,47,B,0.98,146.3226251757893,2.537887873188538e-07,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.275**2 * RBF(length_scale=[63.6, 8.47, 2.48, 0.0421])",63.56;8.472;2.481;0.04213,0
50,48,A,0.98,157.05594792895278,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.444**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421, 0.0421])",63.51;8.472;2.481;0.04208;0.04207,0
50,48,B,0.98,157.05594792895278,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.6666666666666666,1.0,0.0,1,50,"0.444**2 * RBF(length_scale=[0.165, 0.0246, 5.46, 0.576])",0.1654;0.02459;5.457;0.5762,0
50,49,A,0.98,128.35282640912882,0.0,1,0,0,49,0,1,0.0,0.98,0.0,0.02,0.3333333333333333,1.0,0.0,1,50,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
