formulation_id,replicate,poloxamer_407_pct,ethanol_pct,propylene_glycol_pct,design_group,design_method,design_stage_order,source,t1,t2,t3,t4,t6,t8,t22,t24,t26,t28
Cf22,4,26.6,11.6,16.8,LHS,Latin hypercube sampling,2,Paper 1 (this study),5.402985074626866,14.891044776119402,27.10268656716418,36.061492537313434,60.37611940298508,78.45492537313434,264.7713432835821,289.19164179104484,313.0328358208955,345.6994029850747
Cf22,5,26.6,11.6,16.8,LHS,Latin hypercube sampling,2,Paper 1 (this study),5.677611940298507,16.97044776119403,26.748059701492544,34.49522388059702,58.231343283582106,81.59940298507462,270.75253731343287,300.1373134328358,317.02119402985073,348.70835820895525
Cf23,1,27.2,18.7,13.1,LHS,Latin hypercube sampling,2,Paper 1 (this study),4.137313432835821,11.472537313432836,21.444776119402988,31.72029850746269,50.66089552238807,69.11850746268658,215.58656716417917,235.45223880597018,255.81223880597017,276.9719402985075
Cf23,2,27.2,18.7,13.1,LHS,Latin hypercube sampling,2,Paper 1 (this study),0.746268656716418,7.3149253731343284,13.505671641791045,21.408656716417916,32.12776119402986,44.000597014925376,143.2516417910448,157.7582089552239,172.43701492537318,188.94328358208958
Cf23,3,27.2,18.7,13.1,LHS,Latin hypercube sampling,2,Paper 1 (this study),1.4626865671641793,11.219402985074627,20.87522388059702,30.85462686567164,50.75701492537314,69.85014925373136,227.6653731343284,249.86119402985076,272.29701492537316,292.79552238805974
Cf23,4,27.2,18.7,13.1,LHS,Latin hypercube sampling,2,Paper 1 (this study),3.6835820895522393,13.091641791044777,0.966865671641791,34.717014925373135,56.3692537313433,77.70000000000002,244.00447761194033,265.4817910447762,288.57343283582094,311.5985074626866
Cf23,5,27.2,18.7,13.1,LHS,Latin hypercube sampling,2,Paper 1 (this study),2.34626865671642,12.9650746268657,0.682089552238853,34.2841791044776,56.4173134328358,78.0658208955224,250.043880597015,272.686268656716,296.815820895522,319.510298507463
Cf24,1,28.3,15.5,12.7,LHS,Latin hypercube sampling,2,Paper 1 (this study),3.0089552238805974,10.932537313432837,21.29850746268657,31.99462686567164,60.83373134328358,87.57044776119405,297.66119402985083,323.5692537313433,351.7614925373135,379.0098507462687
Cf24,2,28.3,15.5,12.7,LHS,Latin hypercube sampling,2,Paper 1 (this study),3.4985074626865678,12.783880597014928,23.939701492537317,35.741194029850746,60.660000000000004,79.99402985074629,256.31940298507465,279.80865671641794,304.3525373134329,328.62059701492535
Cf24,3,28.3,15.5,12.7,LHS,Latin hypercube sampling,2,Paper 1 (this study),3.4686567164179105,10.979402985074628,20.839104477611944,31.53492537313433,52.44059701492537,72.93194029850747,245.6322388059702,266.59641791044777,290.8232835820896,313.69492537313437
Cf24,4,28.3,15.5,12.7,LHS,Latin hypercube sampling,2,Paper 1 (this study),8.155223880597017,14.300298507462688,21.31134328358209,28.680000000000007,51.17850746268657,72.56238805970152,254.99761194029855,288.34597014925373,324.0486567164179,364.48716417910447
Cf24,5,28.3,15.5,12.7,LHS,Latin hypercube sampling,2,Paper 1 (this study),2.608955223880597,8.858805970149255,14.566865671641793,24.40716417910448,43.66567164179105,62.56358208955224,204.80477611940302,225.8516417910448,245.50507462686568,266.2823880597015
Cf25,1,29.2,12.9,19.6,LHS,Latin hypercube sampling,2,Paper 1 (this study),5.510447761194031,14.060597014925374,22.499104477611944,31.719104477611946,51.46567164179104,72.63283582089552,217.89671641791048,239.3137313432836,259.65611940298504,280.6337313432836
Cf25,2,29.2,12.9,19.6,LHS,Latin hypercube sampling,2,Paper 1 (this study),2.9432835820895527,9.490447761194032,18.691940298507465,27.41671641791045,42.45492537313433,62.096716417910464,212.68716417910449,236.72358208955225,258.02835820895524,281.91104477611947
Cf25,3,29.2,12.9,19.6,LHS,Latin hypercube sampling,2,Paper 1 (this study),5.838805970149255,13.462089552238808,20.986268656716422,30.734328358208955,53.70179104477612,78.60537313432837,257.90597014925373,287.1659701492537,317.948656716418,351.22537313432844
Cf25,4,29.2,12.9,19.6,LHS,Latin hypercube sampling,2,Paper 1 (this study),7.528358208955224,17.140597014925373,27.035522388059707,38.0579104477612,62.59373134328359,89.62865671641791,269.80388059701494,297.92208955223884,321.42089552238804,347.14776119402984
Cf25,5,29.2,12.9,19.6,LHS,Latin hypercube sampling,2,Paper 1 (this study),3.0507462686567166,8.534626865671642,14.511940298507465,23.39402985074627,43.7779104477612,64.62417910447762,224.04507462686573,247.7402985074627,270.9265671641791,296.179104477612
BO1,1,21.17,19.95,10.59,BO,Bayesian optimization,3,Paper 1 (this study),4.405970149253732,12.471044776119404,21.698507462686567,31.30298507462687,51.98029850746269,74.11940298507461,229.85880597014926,251.14865671641795,274.37820895522395,296.03074626865674
BO1,2,21.17,19.95,10.59,BO,Bayesian optimization,3,Paper 1 (this study),3.4208955223880597,9.323283582089555,16.49731343283582,24.598208955223885,41.727164179104484,59.499402985074624,188.05044776119405,206.95731343283586,227.50388059701496,247.8250746268657
BO1,3,21.17,19.95,10.59,BO,Bayesian optimization,3,Paper 1 (this study),3.7253731343283585,7.266865671641791,15.029850746268659,25.008059701492538,37.57432835820896,59.8558208955224,191.62328358208956,210.7056716417911,231.30746268656722,251.5755223880597
BO1,4,21.17,19.95,10.59,BO,Bayesian optimization,3,Paper 1 (this study),3.002985074626866,9.91731343283582,17.43850746268657,25.47850746268657,42.46358208955223,60.74537313432837,192.89253731343288,212.48597014925375,234.2731343283582,256.22447761194036
BO1,5,21.17,19.95,10.59,BO,Bayesian optimization,3,Paper 1 (this study),2.53134328358209,8.198208955223881,15.497313432835824,23.46358208955224,40.3758208955224,58.024477611940306,190.24567164179106,209.6182089552239,229.9310447761194,249.9519402985075
BO2,1,25.22,19.41,19.29,BO,Bayesian optimization,3,Paper 1 (this study),2.5492537313432835,8.157313432835823,15.036417910447764,22.257313432835822,37.48656716417911,54.266567164179115,178.68119402985073,195.59104477611945,214.89820895522388,233.57940298507464
BO2,2,25.22,19.41,19.29,BO,Bayesian optimization,3,Paper 1 (this study),2.901492537313433,8.58686567164179,15.432835820895525,22.611940298507466,36.99044776119403,52.20776119402986,166.3382089552239,183.7802985074627,200.07104477611944,217.29641791044776
BO2,3,25.22,19.41,19.29,BO,Bayesian optimization,3,Paper 1 (this study),1.8686567164179109,4.744179104477612,10.433432835820899,15.410447761194032,25.948358208955227,39.76477611940299,136.42597014925374,150.74119402985076,164.61880597014928,180.39970149253733
BO2,4,25.22,19.41,19.29,BO,Bayesian optimization,3,Paper 1 (this study),1.1164179104477612,5.494626865671642,10.506865671641792,16.962089552238808,28.568358208955225,41.938507462686566,140.09492537313434,153.93940298507465,169.84567164179106,185.58268656716422
BO2,5,25.22,19.41,19.29,BO,Bayesian optimization,3,Paper 1 (this study),1.546268656716418,4.578805970149254,9.938208955223883,16.485671641791047,28.202089552238814,41.50388059701493,143.35641791044776,157.48268656716422,171.89731343283583,186.34000000000003
BO3,1,26.06,11.99,15.7,BO,Bayesian optimization,3,Paper 1 (this study),2.7641791044776123,10.496417910447763,19.71880597014926,28.761492537313437,46.36985074626865,69.40567164179106,224.33850746268658,247.364776119403,268.17850746268664,289.4504477611941
BO3,2,26.06,11.99,15.7,BO,Bayesian optimization,3,Paper 1 (this study),2.847761194029851,9.68268656716418,17.449253731343287,25.520597014925375,42.18626865671642,59.48776119402986,186.94656716417913,206.42626865671642,224.64597014925377,242.6388059701493
BO3,3,26.06,11.99,15.7,BO,Bayesian optimization,3,Paper 1 (this study),2.340298507462687,8.284179104477612,15.63582089552239,23.776417910447762,44.91313432835821,65.05044776119405,226.1779104477612,251.84925373134334,277.8098507462687,303.4283582089552
BO3,4,26.06,11.99,15.7,BO,Bayesian optimization,3,Paper 1 (this study),1.946268656716418,8.174925373134329,15.516119402985076,22.995223880597017,39.748059701492544,56.143880597014935,181.0271641791045,200.18597014925373,219.5626865671642,238.15104477611942
BO3,5,26.06,11.99,15.7,BO,Bayesian optimization,3,Paper 1 (this study),2.0059701492537316,8.655522388059703,16.468358208955223,24.172835820895525,41.016716417910445,58.10835820895523,191.15820895522387,210.3023880597015,230.95850746268658,249.85791044776118
BO4,1,20.95,19.44,12.14,BO,Bayesian optimization,3,Paper 1 (this study),3.414925373134328,9.728955223880599,18.59492537313433,28.680298507462687,50.419104477611945,73.35611940298509,251.56000000000003,278.014328358209,304.92149253731344,336.495223880597
BO4,2,20.95,19.44,12.14,BO,Bayesian optimization,3,Paper 1 (this study),1.4865671641791047,7.942985074626867,15.0289552238806,24.80179104477612,44.55522388059702,67.3268656716418,229.3704477611941,253.40686567164178,277.6370149253732,305.3755223880597
BO4,3,20.95,19.44,12.14,BO,Bayesian optimization,3,Paper 1 (this study),2.328358208955224,8.146268656716419,14.440298507462687,27.709552238805973,48.28208955223881,73.26179104477612,275.1313432835821,303.02477611940304,331.35313432835824,364.32268656716417
BO4,4,20.95,19.44,12.14,BO,Bayesian optimization,3,Paper 1 (this study),1.9402985074626868,7.917910447761195,15.81940298507463,23.45164179104478,43.60626865671642,65.1668656716418,226.78298507462688,247.6653731343284,272.5898507462687,300.5098507462687
BO4,5,20.95,19.44,12.14,BO,Bayesian optimization,3,Paper 1 (this study),2.656716417910448,8.855223880597016,18.09134328358209,28.860000000000003,50.51731343283583,73.71432835820897,252.6385074626866,278.2002985074627,303.994328358209,335.718208955224
OPT1,1,20.0,20.0,10.0,OPT,Final optimum,4,Paper 1 (this study),2.519402985074627,8.549850746268659,16.32626865671642,24.983880597014927,42.64985074626866,63.43850746268657,217.82895522388063,241.17671641791048,264.2107462686567,289.229552238806
OPT1,2,20.0,20.0,10.0,OPT,Final optimum,4,Paper 1 (this study),2.847761194029851,6.261791044776119,12.95582089552239,20.225970149253737,33.386567164179105,54.3334328358209,192.8223880597015,214.27611940298507,238.53283582089554,258.9620895522388
OPT1,3,20.0,20.0,10.0,OPT,Final optimum,4,Paper 1 (this study),1.82089552238806,4.819402985074628,11.336417910447762,20.012238805970153,31.48835820895523,45.950149253731354,198.7802985074627,219.3185074626866,243.6002985074627,265.17074626865667
OPT1,4,20.0,20.0,10.0,OPT,Final optimum,4,Paper 1 (this study),1.6417910447761197,5.246268656716418,8.053731343283584,19.185671641791046,30.07880597014925,49.68537313432836,202.21313432835822,224.34029850746273,249.36238805970152,270.31283582089554
OPT1,5,20.0,20.0,10.0,OPT,Final optimum,4,Paper 1 (this study),2.4776119402985075,10.082089552238806,19.953134328358214,30.64507462686567,53.92477611940299,81.01820895522388,287.2316417910448,315.13731343283587,347.8868656716418,375.9501492537314
